ID,TARGET
2,0.050172958523
5,0.0588598437607
6,0.00147365860175
7,0.00972622819245
9,0.00160366808996
11,0.248410403728
12,0.0419979058206
15,0.152238413692
16,0.0264110919088
17,0.0199548006058
19,0.0227527581155
21,0.00265266536735
22,0.0213938076049
24,0.00988810323179
27,0.00998737942427
28,0.0261607486755
30,0.138775482774
33,0.0022645778954
35,0.0116287870333
37,0.023816678673
38,0.0198631156236
40,0.195726752281
41,0.0351727381349
44,0.0084128305316
46,0.0573481470346
47,0.00913194287568
48,0.00298328325152
50,0.00471231807023
52,0.185462534428
53,0.00703094061464
55,0.0258156824857
57,0.00204156711698
58,0.00913360156119
59,0.0118495076895
62,0.0307293776423
63,0.0100543983281
64,0.0210863593966
65,0.0124240936711
67,0.0155381662771
69,0.0533564016223
70,0.00224102986977
71,0.0145001970232
72,0.00318651413545
73,0.00181272439659
76,0.00431190012023
78,0.00272623402998
79,0.0257179886103
81,0.00232615042478
85,0.0104704331607
86,0.00247980142012
89,0.0420382730663
94,0.112991675735
96,0.00274402694777
97,0.0144995525479
98,0.00227744295262
99,0.0194556545466
100,0.237667128444
103,0.0865625813603
104,0.00681167468429
108,0.00982092972845
110,0.0031943062786
112,0.0250597856939
114,0.0443908460438
116,0.0231838393956
117,0.0095257461071
119,0.00448742555454
120,0.00376609829254
121,0.00155014253687
123,0.018331117928
124,0.0328119210899
126,0.00149238551967
128,0.0111182117835
129,0.0919080153108
133,0.0390483923256
138,0.0236014872789
147,0.0274339634925
149,0.0151968961582
158,0.00256207492203
160,0.00664377538487
164,0.0311347227544
167,0.0576572194695
168,0.0191356223077
174,0.0072795166634
181,0.0225613527
185,0.0342285148799
187,0.00311297434382
189,0.013325650245
190,0.0608380958438
194,0.00622423226014
197,0.0308850593865
198,0.0197445619851
201,0.0340728126466
205,0.00850233063102
208,0.132572799921
211,0.0104547636583
216,0.0303329825401
219,0.0718290805817
223,0.00550501095131
224,0.110293768346
226,0.0130923064426
229,0.0121878702193
230,0.0166364889592
237,0.0204969514161
238,0.0189360193908
240,0.0845544412732
243,0.00248135649599
245,0.124940291047
246,0.251496016979
247,0.00555826956406
248,0.00930311344564
249,0.00229319580831
250,0.269524842501
251,0.00145539885852
255,0.0929770097136
256,0.021786769852
257,0.080206528306
260,0.179346308112
261,0.00280249188654
263,0.235974952579
264,0.174567610025
267,0.00685325684026
268,0.0154658257961
272,0.00686862738803
274,0.0068013551645
275,0.0043614548631
277,0.279270917177
278,0.317724764347
280,0.00563225895166
281,0.0241056382656
282,0.0895350426435
283,0.0107704140246
284,0.0620928108692
286,0.0189999081194
290,0.0160182751715
291,0.0337453857064
293,0.0327295847237
295,0.0947987362742
297,0.00136095297057
298,0.0784321725368
300,0.00262678344734
304,0.00361421681009
305,0.00405806442723
308,0.00281186425127
309,0.00646886695176
310,0.00516069121659
312,0.0325845703483
313,0.16668625176
315,0.00833371654153
317,0.0233045481145
318,0.0303291510791
321,0.010968817398
323,0.0776922255754
325,0.00948627665639
326,0.0119124278426
327,0.0210206042975
328,0.0517259798944
329,0.0225361268967
330,0.00248743523844
331,0.00962074846029
334,0.0435680598021
335,0.00911494717002
336,0.060771856457
337,0.00333879864775
338,0.0487252101302
339,0.0131998322904
341,0.163149446249
343,0.00688654836267
346,0.00263924733736
348,0.00291244429536
350,0.197978317738
351,0.00201798393391
352,0.0144597366452
357,0.0507350303233
358,0.00996339134872
360,0.00556424632668
361,0.0119448322803
364,0.0164630170912
365,0.0314696095884
366,0.0171258300543
367,0.00520766619593
368,0.00519563630223
370,0.00281330221333
372,0.00259661860764
376,0.00111834309064
377,0.00322009297088
379,0.0167356543243
380,0.00929026678205
381,0.0936112478375
385,0.0146443573758
386,0.0332960672677
389,0.0561374127865
391,0.0512951537967
392,0.00422620493919
393,0.0111435092986
395,0.0201120506972
396,0.00762665877119
397,0.00160512235016
398,0.0202280897647
399,0.0446511209011
400,0.00900756474584
401,0.00985739938915
403,0.00670923059806
405,0.0268519390374
406,0.0231520086527
409,0.00687775295228
411,0.0127339344472
413,0.00254513998516
418,0.00337548786774
419,0.0080667315051
422,0.0144597366452
424,0.21654137969
425,0.0263946708292
427,0.00274402694777
430,0.00124269723892
431,0.0131770363078
434,0.0128545099869
435,0.0265280678868
437,0.0715089738369
438,0.00166724331211
439,0.117871202528
442,0.00992590095848
446,0.0138032110408
450,0.0426492281258
451,0.011932590045
452,0.00894476287067
454,0.00133682216983
455,0.00344197149388
463,0.0124500403181
464,0.0109317470342
465,0.00311677576974
467,0.140825107694
468,0.0299292262644
470,0.0113742183894
472,0.235515072942
473,0.0172390714288
475,0.00409579090774
476,0.00326770544052
479,0.0142098311335
481,0.00301245064475
483,0.035275503993
484,0.00983604881912
486,0.0340519584715
487,0.00188666023314
491,0.0204157941043
494,0.00832540262491
495,0.00175872154068
497,0.0181787591428
498,0.00365197425708
499,0.00961971469223
503,0.0271055214107
504,0.0248677339405
505,0.00577050400898
506,0.00538965268061
507,0.0154706705362
508,0.078640177846
509,0.031086795032
510,0.00564616871998
511,0.00777755538002
512,0.0199881829321
516,0.00210016802885
518,0.0342218242586
519,0.0055687809363
520,0.00698229204863
521,0.00314489612356
522,0.00288442056626
524,0.0907694995403
525,0.00537781184539
526,0.00247259903699
528,0.013772004284
529,0.0217891279608
531,0.0801062211394
532,0.265925616026
534,0.124093107879
536,0.0560333244503
539,0.0925430655479
540,0.0175809282809
541,0.00185188592877
542,0.0989113599062
545,0.0109335640445
546,0.00299460883252
552,0.0124478628859
556,0.00145815894939
557,0.00252654193901
559,0.0121402302757
562,0.0165247768164
563,0.0136655187234
565,0.0397003106773
569,0.00185495894402
570,0.0800450965762
574,0.0166327189654
575,0.00843732710928
585,0.0102890348062
589,0.0081157181412
590,0.0141837438568
592,0.008907943964
593,0.025203242898
594,0.00675551779568
595,0.00684366421774
597,0.00216350774281
601,0.00228174799122
603,0.0119808288291
604,0.00126641558018
605,0.0309196673334
607,0.00247953622602
608,0.0188209246844
610,0.0210267044604
612,0.024816095829
613,0.058476857841
615,0.00238760514185
616,0.272035866976
617,0.0277905128896
619,0.011771758087
620,0.133598357439
621,0.00439940439537
624,0.0273825861514
625,0.00843919627368
628,0.00342783262022
629,0.185735136271
630,0.0287415850908
632,0.0252992510796
634,0.00135971221607
637,0.011418457143
638,0.0205221548676
642,0.019532578066
643,0.00591831374913
644,0.0736081749201
646,0.00120097515173
655,0.0185259971768
660,0.0178359039128
664,0.0192785467952
665,0.0663992017508
666,0.0021142961923
670,0.0855139344931
671,0.266071140766
672,0.0077291294001
675,0.00301314960234
676,0.0503201335669
677,0.0313610844314
678,0.0048433537595
680,0.00360270240344
683,0.142008751631
684,0.0114887999371
685,0.0377487130463
691,0.104705519974
693,0.00141162984073
696,0.00128234410658
698,0.00428168429062
699,0.0137541489676
700,0.0155028076842
703,0.0067821694538
704,0.0208911728114
705,0.00549575593323
707,0.176640123129
709,0.109656631947
711,0.198117688298
713,0.0118881193921
716,0.00185896409675
719,0.00262460066006
721,0.00901305675507
722,0.00485274475068
723,0.014165321365
724,0.00364947738126
727,0.00153753813356
728,0.0106121487916
729,0.00216722954065
733,0.00888288766146
736,0.0105836074799
739,0.0414930209517
742,0.252008885145
743,0.013395213522
744,0.00363433849998
745,0.246385201812
747,0.00708996178582
749,0.0214835889637
750,0.0208365488797
751,0.0306117497385
752,0.00340097490698
755,0.00447834236547
756,0.00134898908436
762,0.0316731184721
763,0.0524604804814
764,0.0195491630584
765,0.0156680308282
766,0.00719496514648
769,0.024947989732
770,0.203489050269
773,0.00620573759079
774,0.0469333082438
776,0.0125752948225
777,0.0137610137463
778,0.00486193690449
779,0.00979712139815
780,0.00178427947685
781,0.0226538125426
786,0.0461427345872
788,0.0041381646879
794,0.0210391264409
796,0.195837184787
801,0.112254872918
802,0.0223725978285
803,0.00425768923014
804,0.0026215701364
805,0.00382177438587
809,0.0270852204412
810,0.0790953412652
817,0.0126043185592
819,0.0100836120546
821,0.00686312792823
824,0.207132935524
825,0.00558196706697
826,0.142920613289
830,0.00766232097521
831,0.0205627828836
832,0.0103633673862
833,0.0102357352152
837,0.0189125053585
839,0.00131069112103
840,0.00209835520945
841,0.0401090718806
842,0.00290513504297
843,0.00238639768213
844,0.0889891982079
845,0.0136118717492
848,0.026483302936
853,0.0151728307828
854,0.00105316424742
855,0.00256328680553
856,0.0159925892949
861,0.00557305850089
865,0.0274339634925
866,0.00133210944477
867,0.00655836937949
870,0.00302582653239
871,0.0485067553818
872,0.00945587363094
873,0.0130600174889
874,0.0592137090862
875,0.00440503889695
876,0.00390215357766
879,0.0138865765184
880,0.00249720434658
883,0.0180090088397
884,0.00589927379042
886,0.0176511406898
890,0.00304223434068
892,0.0261762142181
893,0.0520947538316
894,0.0322508215904
895,0.0240905750543
896,0.0286951847374
